"ID","Subject","Message","Day","Month","Year","AddedBy","DateAdded","propertyCode"
1354,"Exercise 8 am","",27,4,2009,"",2009-03-12 11:57:55,"06COV"
1362,"Exercise 8 am","",24,4,2009,"",2009-03-12 11:58:40,"06COV"
1364,"Pinochle 1 pm","",2,4,2009,"",2009-03-12 11:59:14,"06COV"
1365,"Pinochle 1 pm","",9,4,2009,"",2009-03-12 11:59:20,"06COV"
1369,"Pinochle 1 pm","",30,4,2009,"",2009-03-12 11:59:51,"06COV"
1371,"Bingo 2 pm","",3,4,2009,"",2009-03-12 12:00:26,"06COV"
1374,"Tea Luncheon Noon","",24,4,2009,"",2009-03-12 12:01:15,"06COV"
1387,"Ceramics 2 pm","",15,4,2009,"",2009-03-12 12:03:45,"06COV"
1392,"Ask A Nurse 1:30 - 2:30 pm","",28,4,2009,"",2009-03-12 12:04:48,"06COV"
1399,"RENT IS DUE","",1,4,2009,"",2009-03-13 15:32:09,"167SMR"
1404,"Rent Due ","",1,4,2009,"",2009-03-19 17:47:50,"162TBA"
1413,"Last Day to Pay Rent wiithout Late Fees","",3,4,2009,"",2009-03-23 15:23:29,"602STW"
1416,"Pest Control Service Day","",13,4,2009,"",2009-03-23 15:24:09,"602STW"
1428,"LATE FEES BEGIN","",6,4,2009,"",2009-03-23 16:50:42,"164TVA"
1432,"EASTER SUNDAY","",12,4,2009,"",2009-03-23 16:52:38,"164TVA"
1433,"EARTHDAY","",22,4,2009,"",2009-03-23 16:53:03,"164TVA"
1436,"Rent is Due","",1,4,2009,"",2009-03-25 16:48:30,"605SME"
1465,"","POPCORN MADNESS",7,4,2009,"",2009-04-01 10:31:17,"701MON"
1472,"","CLEAN UP & CLEAN OUT 
4:00PM-6:00PM",26,4,2009,"",2009-04-01 11:26:15,"701MON"
1477,"DHCC","College Friday",3,4,2009,"",2009-04-01 17:20:22,"122SVS"
1490,"Inside Natural Disasters","Denver Museum",6,4,2009,"",2009-04-06 17:48:49,"122SVS"
1494,"Good Friday","",10,4,2009,"",2009-04-08 15:11:24,"160MVA"
1498,"Pest Control Service","",2,4,2009,"",2009-04-12 20:12:30,"201LPP"
1522,"Pest Control","",30,6,2009,"",2009-04-13 14:49:51,"160MVA"
1530,"Pest Control","",11,8,2009,"",2009-04-13 14:50:53,"160MVA"
1541,"Annual Company Picnic","Office closes at 1pm for AMC Annual Picnic!",22,4,2009,"",2009-04-13 16:24:10,"159BEA"
1628,"RENT DUE","",1,5,2009,"",2009-05-04 10:57:28,"701MON"
1632,"5 De Mayo Festival Downton","",10,5,2009,"",2009-05-06 11:28:39,"109WIN"
1635,"Pest Control","",7,5,2009,"",2009-05-08 17:09:06,"166ENT"
1636,"Pest Control","",14,5,2009,"",2009-05-08 17:09:17,"166ENT"
1637,"Pest Control","",21,5,2009,"",2009-05-08 17:09:27,"166ENT"
1643,"Pest Control","",4,6,2009,"",2009-05-08 17:14:49,"166ENT"
1645,"Pest Control","",18,6,2009,"",2009-05-08 17:15:09,"166ENT"
1647,"Pay Rent Early","",29,6,2009,"",2009-05-08 17:15:35,"166ENT"
1649,"LATE FEES ASSESSED","5-DAY PAY OR QUITS ISSUED",6,5,2009,"",2009-05-10 08:30:07,"167SMR"
1650,"EVICTION FILING","",14,5,2009,"",2009-05-10 08:30:26,"167SMR"
1654,"Pool Party","Join us for hot dogs and prizes!",22,5,2009,"",2009-05-13 09:54:53,"106CTR"
1656,"Rent is late!","",4,6,2009,"",2009-05-13 09:55:27,"106CTR"
923,"Veterans Day","",11,11,2008,"",2008-11-05 09:39:35,"120RGA"
925,"","",4,11,2008,"",2008-11-05 11:23:41,"302GLA"
927,"","Happy Thanksgiving",27,11,2008,"",2008-11-05 17:43:55,"96LWB"
929,"","Late Charge if Rent is not paid.",4,11,2008,"",2008-11-07 07:41:22,"132MRN"
934,"Rent is Due","",1,12,2008,"",2008-11-07 07:43:41,"132MRN"
935,"Rent is Late","",4,12,2008,"",2008-11-07 07:43:53,"132MRN"
945,"New Years Day","Office Closed.",1,1,2009,"",2008-11-07 09:49:23,"73MPA"
950,"","Rent Due",1,11,2008,"",2008-11-10 15:16:17,"159BEA"
958,"Rent Due","",1,11,2008,"",2008-11-10 15:20:09,"159BEA"
962,"Pay Rent Early To Enter Early Bird Drawing!","",30,11,2008,"",2008-11-10 15:26:43,"159BEA"
964,"Merry Christmas!","",25,12,2008,"",2008-11-10 15:27:25,"159BEA"
976,"Thanksgiving Day!!!!!! Office will be closed","",27,11,2008,"",2008-11-11 09:54:50,"47POR"
985,"Pay Rent Early & Enter to WIN","",30,11,2008,"",2008-11-12 21:08:29,"605SME"
990,"* Winter Begins *","",21,12,2008,"",2008-11-13 10:59:20,"86PHR"
997,"Free Pest Control","",17,11,2008,"",2008-11-13 11:02:15,"86PHR"
1002,"Free Pest Control","",22,12,2008,"",2008-11-13 11:05:53,"86PHR"
1008,"Free Pest Control","",12,1,2009,"",2008-11-13 11:07:23,"86PHR"
1010,"Free Pest Control","",26,1,2009,"",2008-11-13 11:07:36,"86PHR"
1012,"Thanksgiving Get Together!","Join us for pie and cider:Noon - 3 PM",26,11,2008,"",2008-11-13 13:26:35,"42EGA"
1044,"New Years Eve","",31,12,2008,"",2008-12-03 13:25:01,"40EC1"
1053,"Pest Control","",2,12,2008,"",2008-12-05 14:49:32,"89VLP"
1069,"Rent Due","",1,12,2008,"",2008-12-12 14:23:14,"77LAK"
1091,"Resident Holiday Party","",17,12,2008,"",2008-12-18 13:53:33,"70MTN"
1094,"Pest Control","",15,12,2008,"",2008-12-18 13:54:04,"70MTN"
1101,"Rent Late- Fees apply","",4,1,2009,"",2008-12-18 13:56:14,"70MTN"
1112,"Pest Control","",2,1,2009,"",2008-12-22 11:57:07,"204FGA"
1115,"Pest Control","Call office for Appt",23,1,2009,"",2008-12-22 11:57:57,"204FGA"
1130,"New Years!","Happy New Years!!",1,1,2009,"",2009-01-02 14:39:04,"123VNH"
1134,"National Western Stockshow","",10,1,2009,"",2009-01-02 14:40:41,"123VNH"
1135,"Dress up your Pet Day!","",14,1,2009,"",2009-01-02 14:41:10,"123VNH"
1151,"Blanket Drive for Homeless","",19,1,2009,"",2009-01-07 12:12:26,"53RBA"
1156,"Office Closed- Martin Luther King Jr. Day","",19,1,2009,"",2009-01-13 12:06:32,"411FTN"
1188,"Sign New Lease","",15,1,2009,"",2009-01-29 13:54:25,"605SME"
1195,"Pest Control","",23,2,2009,"",2009-01-30 09:30:14,"602STW"
1196,"Happy Valentines Day","",14,2,2009,"",2009-01-30 09:30:25,"602STW"
1200,"PEST CONTROL","",3,2,2009,"",2009-02-04 11:27:40,"89VLP"
1207,"Evictions filed","",9,2,2009,"",2009-02-04 11:29:48,"89VLP"
1208,"Eviction Court","",16,2,2009,"",2009-02-04 11:30:01,"89VLP"
1211,"Movie night ","Spider Man 2.1 And The Chronicles Of Narnia",11,2,2009,"",2009-02-12 13:43:00,"80RSA"
1224,"Rent is Late","",6,3,2009,"",2009-02-06 10:23:01,"605SME"
1232,"Hispanic Celebration With Denver Nuggets","",3,2,2009,"",2009-02-09 12:28:22,"122SVS"
1241,"Safety  Meeting: What Is Risk Mangmnt (DHCC)","",18,2,2009,"",2009-02-09 12:32:15,"122SVS"
1266,"Pest Control Service","Weekly Service",10,2,2009,"",2009-02-18 11:02:43,"159BEA"
1275,"Community Yard Sale","from 8am to 11am in front of the clubhouse",14,3,2009,"",2009-02-19 18:14:35,"98SWT"
1279,"Refer A Friend $$$$","",23,3,2009,"",2009-02-26 12:13:50,"605SME"
1502,"pest control service","",23,4,2009,"",2009-04-12 20:13:21,"201LPP"
1550,"Rent is Late-$75.00 late + $25.00 service","",4,5,2009,"",2009-04-20 12:31:08,"120RGA"
1553,"Cinco De Mayo","",5,5,2009,"",2009-04-20 12:32:58,"120RGA"
1577,"DHCC","Business after hours",15,4,2009,"",2009-04-24 10:27:07,"119PIN"
1580,"Bingo 2 pm","",1,5,2009,"",2009-04-30 13:19:27,"06COV"
1584,"Memorial Day Observed ","",25,5,2009,"",2009-04-30 13:38:21,"06COV"
1596,"Exercise 8 am","",6,5,2009,"",2009-04-30 13:49:23,"06COV"
1600,"Exercise 8 am","",8,5,2009,"",2009-04-30 13:49:49,"06COV"
1604,"Mothers Day Breakfast 9:30 am","",9,5,2009,"",2009-04-30 13:51:03,"06COV"
1616,"Massage Therapist 11 am","",6,5,2009,"",2009-04-30 13:53:36,"06COV"
1620,"Ceramics 2 pm","",6,5,2009,"",2009-04-30 13:54:19,"06COV"
1625,"Food Bank Of The Rockies","",4,5,2009,"",2009-05-02 11:21:30,"122SVS"
1627,"Community Garage Sale","Spring Clean up: 9-12",9,5,2009,"",2009-05-02 11:26:35,"122SVS"
1634,"OFFICE IS CLOSED","CLOSED FOR THE HOLIDAY",25,5,2009,"",2009-05-08 16:03:38,"80RSA"
1025,"Rent Due","",1,12,2008,"",2008-11-20 12:36:01,"607SET"
1030,"Judging for Decorating Contest","",17,12,2008,"",2008-11-21 15:15:37,"36VFA"
1033,"Office Closed","Office Closed for the Thanksgiving Holiday",27,11,2008,"",2008-11-24 07:58:40,"305TUS"
1043,"Christmas","",25,12,2008,"",2008-12-03 13:24:49,"40EC1"
1049,"Court dates filed ","",10,12,2008,"",2008-12-05 14:46:17,"89VLP"
1051,"Court Hearings","",22,12,2008,"",2008-12-05 14:49:08,"89VLP"
1054,"Pest Control","",9,12,2008,"",2008-12-05 14:49:48,"89VLP"
1059,"Happy New Years Eve!!!","",31,12,2008,"",2008-12-05 14:51:39,"89VLP"
1064,"Leasing Center Closed","",1,1,2009,"",2008-12-09 20:00:48,"112MKT"
1499,"","",9,4,2009,"",2009-04-12 20:12:50,"201LPP"
1500,"pest control service","",9,4,2009,"",2009-04-12 20:13:02,"201LPP"
1510,"Pest Control","",28,4,2009,"",2009-04-13 14:42:00,"160MVA"
1653,"pools","Pools open",25,5,2009,"",2009-05-11 17:09:36,"156CRO"
1168,"","Pest Control",2,2,2009,"",2009-01-15 15:55:44,"96LWB"
1187,"Late","",6,1,2009,"",2009-01-29 13:53:50,"605SME"
1189,"Ask About Renewal Special","",13,2,2009,"",2009-02-06 10:21:41,"605SME"
1234,"Member Orientation (DHCC)","",4,2,2009,"",2009-02-09 12:29:03,"122SVS"
1242,"Leads 2","",18,2,2009,"",2009-02-09 12:32:28,"122SVS"
1250,"Thornton City Council Update","",10,2,2009,"",2009-02-09 14:25:19,"122SVS"
1256,"Random Acts Of Kindness Week","",14,2,2009,"",2009-02-09 14:34:18,"122SVS"
1265,"Pest Control Service","Weekly Service",24,2,2009,"",2009-02-18 11:02:26,"159BEA"
1268,"Pay Rent Early","$100 Gift Card Drawing for Early Birds!",27,2,2009,"",2009-02-18 11:04:51,"159BEA"
1282,"1st Day of Spring","",20,3,2009,"",2009-02-26 12:25:42,"605SME"
1306,"Exercise 8 am","",9,3,2009,"",2009-03-12 11:46:40,"06COV"
1316,"Game night 6:30 pm","",3,3,2009,"",2009-03-12 11:48:32,"06COV"
1318,"Game night 6:30 pm","",17,3,2009,"",2009-03-12 11:48:44,"06COV"
1319,"Game night 6:30 pm","",24,3,2009,"",2009-03-12 11:48:50,"06COV"
1320,"Podiatrist","",31,3,2009,"",2009-03-12 11:49:53,"06COV"
1321,"Ask A Nurse 1:30 - 2:30 pm","",31,3,2009,"",2009-03-12 11:50:50,"06COV"
1344,"Massage Therapist 11 am","",18,3,2009,"",2009-03-12 11:55:42,"06COV"
1345,"Massage Therapist 11 am","",25,3,2009,"",2009-03-12 11:55:47,"06COV"
1348,"Ceramics 2 pm","",18,3,2009,"",2009-03-12 11:56:25,"06COV"
1352,"Exercise 8 am","",13,4,2009,"",2009-03-12 11:57:44,"06COV"
1356,"Exercise 8 am","",15,4,2009,"",2009-03-12 11:58:06,"06COV"
1370,"Chuck-A-Rama 5:30 pm","",9,4,2009,"",2009-03-12 12:00:12,"06COV"
1377,"Color Easter Eggs 4 pm","",10,4,2009,"",2009-03-12 12:01:54,"06COV"
1380,"Masage Therapist 11 am","",1,4,2009,"",2009-03-12 12:02:49,"06COV"
1395,"Game night 6:30 pm","",21,4,2009,"",2009-03-12 12:05:12,"06COV"
1407,"Pest Control","",21,4,2009,"",2009-03-19 17:46:53,"162TBA"
1417,"Pest Control Service Day","",20,4,2009,"",2009-03-23 15:24:18,"602STW"
1429,"COMPLIMENTARY PEST CONTROL","",7,4,2009,"",2009-03-23 16:51:33,"164TVA"
1460,"Pest Control Day!","",28,4,2009,"",2009-03-27 16:24:12,"159BEA"
1360,"Exercise 8 am","",10,4,2009,"",2009-03-12 11:58:29,"06COV"
1366,"Pinochle 1 pm","",16,4,2009,"",2009-03-12 11:59:25,"06COV"
1375,"Hat Contest","",24,4,2009,"",2009-03-12 12:01:24,"06COV"
1389,"Ask A Nurse 1:30 - 2:30 pm","",7,4,2009,"",2009-03-12 12:04:30,"06COV"
1393,"Game night 6:30 pm","",7,4,2009,"",2009-03-12 12:05:01,"06COV"
1398,"Rent Late","",4,3,2009,"",2009-03-12 12:28:51,"126SKY"
1400,"5-DAYS SERVED","",6,4,2009,"",2009-03-13 15:32:37,"167SMR"
1411,"Pest Control","",30,3,2009,"",2009-03-23 15:22:59,"602STW"
1414,"Late Fees start","",4,4,2009,"",2009-03-23 15:23:41,"602STW"
1420,"Palm Sunday","",5,4,2009,"",2009-03-23 15:48:10,"602STW"
1423,"Easter","",12,4,2009,"",2009-03-23 15:48:56,"602STW"
1431,"RESIDENT APPRECIATION DAY","",11,4,2009,"",2009-03-23 16:52:27,"164TVA"
1437,"Rent is Late","",6,4,2009,"",2009-03-25 16:48:57,"605SME"
1447,"Easter Egg Coloring Contest","Call 702-655-0026 for details",6,4,2009,"",2009-03-26 11:53:53,"40EC1"
1454,"Community Yard Sale","",2,5,2009,"",2009-03-26 14:41:08,"156CRO"
1467,"","EASTER EGG HUNT",12,4,2009,"",2009-04-01 10:58:00,"701MON"
1469,"","BREAKFAST AT THE GATE",17,4,2009,"",2009-04-01 11:07:39,"701MON"
1470,"","HOME WORK HELP
6:30-8:30PM",20,4,2009,"",2009-04-01 11:24:45,"701MON"
1482,"New Found Glory and Bayside","Gothic Theatre",4,4,2009,"",2009-04-01 17:30:13,"122SVS"
1491,"Colorado Hands In Action","Denver Volunteers",15,4,2009,"",2009-04-06 17:56:29,"122SVS"
1497,"Rent is Due","",1,5,2009,"",2009-04-12 20:11:59,"201LPP"
1506,"Resident Appreciation","Jewlery Party 6pm-8pm In the clubhouse.",25,4,2009,"",2009-04-13 11:36:37,"101HRA"
1507,"Pest Control","",7,4,2009,"",2009-04-13 14:41:34,"160MVA"
1511,"Tax Day","",15,4,2009,"",2009-04-13 14:42:17,"160MVA"
1514,"Pest Control","",19,5,2009,"",2009-04-13 14:42:38,"160MVA"
1516,"Cinco de Mayo","",5,5,2009,"",2009-04-13 14:43:11,"160MVA"
1521,"Pest Control","",23,6,2009,"",2009-04-13 14:43:58,"160MVA"
1524,"Pest Control","",7,7,2009,"",2009-04-13 14:50:10,"160MVA"
1525,"Pest Control","",14,7,2009,"",2009-04-13 14:50:16,"160MVA"
1528,"Rent Due","",1,8,2009,"",2009-04-13 14:50:40,"160MVA"
1532,"Pest Control","",25,8,2009,"",2009-04-13 14:51:05,"160MVA"
1540,"Pest Control","",29,9,2009,"",2009-04-13 14:51:59,"160MVA"
1543,"The Killers 8pm @ The Joint","",17,4,2009,"",2009-04-13 18:08:06,"160MVA"
1581,"Exercise 8 am","",4,5,2009,"",2009-04-30 13:42:42,"06COV"
1582,"Exercise 8 am","",11,5,2009,"",2009-04-30 13:19:51,"06COV"
1588,"Game Night 6:30 pm","",5,5,2009,"",2009-04-30 13:39:08,"06COV"
1592,"Ask A Nurse 1:30-2:30 pm","",26,5,2009,"",2009-04-30 13:41:43,"06COV"
1613,"Bingo 2 pm","",29,5,2009,"",2009-04-30 13:52:45,"06COV"
1619,"Massage Therapist 11 am","",20,5,2009,"",2009-04-30 13:54:02,"06COV"
1624,"Broncos Cheerleader Tryouts","$20 Admission
",2,5,2009,"",2009-05-02 11:11:18,"122SVS"
1638,"Pest Control","",28,5,2009,"",2009-05-08 17:09:36,"166ENT"
1560,"Rent is due","Please pay all rental payments today.",1,5,2009,"",2009-04-23 11:33:58,"25DFT"
1575,"DHCC","Marketing and Community Committee",2,4,2009,"",2009-04-24 10:25:51,"119PIN"
1589,"Ask A Nurse 1:30-2:30 pm","",12,5,2009,"",2009-04-30 13:41:11,"06COV"
1597,"Exercise 8 am","",13,5,2009,"",2009-04-30 13:49:30,"06COV"
1601,"Exercise 8 am","",15,5,2009,"",2009-04-30 13:49:55,"06COV"
1602,"Exercise 8 am","",22,5,2009,"",2009-04-30 13:50:01,"06COV"
1608,"Pinochle 1 pm","",21,5,2009,"",2009-04-30 13:52:04,"06COV"
1618,"Massage Therapist 11 am","",27,5,2009,"",2009-04-30 13:53:52,"06COV"
1626,"Hispanic Chamber Education","Denver Metro Area",4,5,2009,"",2009-05-02 11:22:07,"122SVS"
1629,"LATE FEES START TODAY","",4,5,2009,"",2009-05-04 10:57:44,"701MON"
1642,"Rent is due!","Early Bird Drawing for $150!!!!",1,6,2009,"",2009-05-08 17:14:30,"166ENT"
1644,"Pest Control","",11,6,2009,"",2009-05-08 17:14:59,"166ENT"
1646,"Pest Control","",25,6,2009,"",2009-05-08 17:15:20,"166ENT"
1655,"Rent is due!","",1,6,2009,"",2009-05-13 09:55:15,"106CTR"
1630,"HAPPY MOTHERS DAY","",10,5,2009,"",2009-05-04 10:58:17,"701MON"
1631,"5 De Mayo Festival Downton","",9,5,2009,"",2009-05-06 11:28:28,"109WIN"
1640,"Pay Rent Early","Early Bird pay before 6/1",29,5,2009,"",2009-05-08 17:11:33,"166ENT"
1641,"Meet the Manager","Stop by the office for cookies with the manager.",11,5,2009,"",2009-05-08 17:12:19,"166ENT"
